 INFO 2019-03-19T12:16:54,196 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:28,756 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:28,756 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:28,856 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:28,856 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:28,856 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:28,956 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:28,956 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:28,956 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:29,056 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:29,057 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:29,057 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:29,157 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:29,157 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:29,157 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:29,257 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:29,257 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:29,257 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:29,357 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:29,357 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:29,357 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:29,457 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:29,457 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:29,457 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:29,557 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:29,557 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:29,557 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:29,657 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:29,657 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:29,657 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:29,758 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:29,758 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:29,758 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:29,858 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:29,858 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:29,858 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:29,958 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:29,958 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:29,958 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:30,058 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:30,058 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:30,058 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:30,158 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:30,158 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:30,158 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:30,258 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:30,258 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:30,258 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:30,358 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:30,359 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:30,359 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:30,459 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:30,459 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:30,459 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:30,559 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:30,559 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:30,559 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:30,659 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:30,659 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:30,659 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:30,760 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:30,760 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:30,760 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:30,860 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:30,860 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:30,860 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:30,960 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:30,960 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:30,960 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:31,060 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:31,060 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:31,060 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:31,160 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:31,160 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:31,160 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:31,260 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:31,260 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:31,260 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:31,361 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:31,361 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:31,361 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:31,461 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:31,461 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:31,461 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:31,561 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:31,561 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:31,561 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:31,661 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:31,661 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:31,661 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:31,761 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:31,761 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:31,761 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:31,861 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:31,861 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:31,861 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:31,961 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:31,961 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:31,961 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:32,062 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:32,062 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:32,062 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:32,162 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:32,162 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:32,162 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:32,264 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:32,264 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:32,264 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:32,364 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:32,364 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:32,364 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:32,464 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:32,464 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:32,464 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:32,564 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:32,564 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:32,564 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:32,664 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:32,664 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:32,664 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:32,764 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:32,765 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:32,765 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:32,865 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:32,865 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:32,865 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:32,965 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:32,965 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:32,965 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:33,065 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:33,065 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:33,065 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:33,165 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:33,165 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:33,165 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:33,265 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:33,265 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:33,265 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:33,365 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:33,366 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:33,366 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:33,466 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:33,466 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:33,466 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:33,566 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:33,566 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:33,566 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:33,666 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:33,666 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:33,666 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:33,766 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:33,766 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:33,766 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:33,867 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:33,867 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:33,867 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:33,967 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:33,967 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:33,967 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:34,067 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:34,067 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:34,067 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:34,167 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:34,167 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:34,167 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:34,267 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:34,267 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:34,267 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:34,367 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:34,367 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:34,367 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:34,468 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:34,468 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:34,468 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:34,568 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:34,568 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:34,568 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:34,668 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:34,668 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:34,668 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:34,768 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:34,768 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:34,768 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:34,868 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:34,868 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:34,868 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:34,968 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:34,968 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:34,968 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:35,068 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:35,069 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:35,069 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:35,169 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:35,169 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:35,169 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:35,269 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:35,269 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:35,269 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:35,369 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:35,369 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:35,369 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:35,469 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:35,469 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:35,469 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:35,569 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:35,569 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:35,569 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:35,670 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:35,670 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:35,670 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:35,770 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:35,770 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:35,770 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:35,870 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:35,870 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:35,870 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:35,970 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:35,970 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:35,970 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:36,070 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:36,070 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:36,070 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:36,170 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:36,170 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:36,170 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:36,270 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:36,270 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:36,270 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:36,371 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:36,371 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:36,371 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:36,471 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:36,471 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:36,471 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:36,571 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:36,571 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:36,571 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:36,671 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:36,671 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:36,671 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:36,771 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:36,771 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:36,771 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:36,871 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:36,871 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:36,871 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:36,971 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:36,972 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:36,972 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:37,072 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:37,072 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:37,072 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:37,172 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:37,172 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:37,172 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:37,272 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:37,272 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:37,272 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:37,372 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:37,372 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:37,372 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:37,472 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:37,472 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:37,472 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:37,572 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:37,572 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:37,573 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:37,673 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:37,673 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:37,673 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:37,773 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:37,773 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:37,773 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:37,873 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:37,873 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:37,873 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:37,973 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:37,973 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:37,973 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:38,073 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:38,073 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:38,073 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:38,173 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:38,173 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:38,173 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:38,274 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:38,274 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:38,274 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:38,374 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:38,374 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:38,374 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:38,474 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:38,474 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:38,474 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:38,574 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:38,574 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:38,574 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:17:38,674 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:17:38,674 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:17:38,674 [main][[]] rohit.B.ClazzB - ClazzB do
