 INFO 2019-03-19T12:13:15,932 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:21,951 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:21,951 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:21,951 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:22,052 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:22,052 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:22,052 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:22,152 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:22,152 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:22,152 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:22,252 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:22,252 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:22,252 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:22,352 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:22,352 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:22,352 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:22,452 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:22,452 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:22,452 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:22,552 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:22,552 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:22,552 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:22,652 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:22,652 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:22,652 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:22,753 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:22,753 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:22,753 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:22,853 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:22,853 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:22,853 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:22,953 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:22,953 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:22,953 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:23,053 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:23,053 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:23,053 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:23,153 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:23,153 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:23,153 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:23,253 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:23,253 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:23,253 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:23,353 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:23,354 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:23,354 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:23,454 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:23,454 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:23,454 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:23,554 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:23,554 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:23,554 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:23,654 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:23,654 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:23,654 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:23,754 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:23,754 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:23,754 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:23,854 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:23,854 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:23,854 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:23,954 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:23,955 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:23,955 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:24,055 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:24,055 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:24,055 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:24,155 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:24,155 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:24,155 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:24,255 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:24,255 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:24,255 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:24,355 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:24,355 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:24,355 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:24,455 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:24,455 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:24,455 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:24,555 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:24,555 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:24,555 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:24,656 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:24,656 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:24,656 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:24,756 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:24,756 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:24,756 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:24,856 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:24,856 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:24,856 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:24,956 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:24,956 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:24,956 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:25,056 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:25,056 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:25,056 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:25,156 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:25,156 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:25,156 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:25,257 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:25,257 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:25,257 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:25,357 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:25,357 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:25,357 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:25,457 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:25,457 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:25,457 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:25,557 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:25,557 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:25,557 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:25,657 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:25,657 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:25,657 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:25,757 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:25,757 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:25,757 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:25,857 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:25,857 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:25,857 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:25,958 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:25,958 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:25,958 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:26,058 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:26,058 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:26,058 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:26,158 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:26,158 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:26,158 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:26,258 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:26,258 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:26,258 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:26,358 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:26,358 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:26,358 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:26,458 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:26,458 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:26,459 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:26,559 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:26,559 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:26,559 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:26,659 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:26,659 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:26,659 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:26,759 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:26,759 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:26,759 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:26,859 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:26,859 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:26,859 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:26,959 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:26,959 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:26,959 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:27,059 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:27,059 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:27,059 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:27,160 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:27,160 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:27,160 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:27,260 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:27,260 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:27,260 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:27,360 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:27,360 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:27,360 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:27,460 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:27,460 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:27,460 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:27,560 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:27,560 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:27,560 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:27,661 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:27,661 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:27,661 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:27,761 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:27,761 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:27,761 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:27,861 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:27,861 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:27,861 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:27,961 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:27,961 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:27,961 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:28,061 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:28,061 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:28,061 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:28,161 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:28,161 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:28,161 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:28,261 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:28,262 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:28,262 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:28,362 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:28,362 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:28,362 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:28,462 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:28,462 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:28,462 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:28,562 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:28,563 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:28,563 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:28,663 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:28,663 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:28,663 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:28,763 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:28,763 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:28,763 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:28,863 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:28,863 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:28,863 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:28,963 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:28,963 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:28,963 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:29,063 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:29,063 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:29,063 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:29,163 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:29,163 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:29,163 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:29,263 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:29,264 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:29,264 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:29,364 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:29,364 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:29,364 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:29,464 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:29,464 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:29,464 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:29,564 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:29,564 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:29,564 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:29,664 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:29,664 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:29,664 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:29,764 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:29,764 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:29,764 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:29,864 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:29,864 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:29,864 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:29,964 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:29,965 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:29,965 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:30,065 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:30,065 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:30,065 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:30,165 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:30,165 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:30,165 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:30,265 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:30,265 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:30,265 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:30,365 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:30,365 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:30,365 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:30,465 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:30,465 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:30,465 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:30,566 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:30,566 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:30,566 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:30,666 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:30,666 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:30,666 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:30,766 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:30,766 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:30,766 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:30,866 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:30,866 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:30,866 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:30,966 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:30,966 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:30,966 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:31,066 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:31,066 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:31,066 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:31,167 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:31,167 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:31,167 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:31,267 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:31,267 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:31,267 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:31,367 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:31,367 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:31,367 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:31,467 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:31,467 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:31,467 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:31,567 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:31,567 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:31,567 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:31,667 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:31,667 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:31,668 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:31,768 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:31,768 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:31,768 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:31,868 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:31,868 [main][[]] rohit.A.ClazzA - ClazzA do
