 INFO 2019-03-19T12:09:37,640 [main][[]] rohit.MainApp - MainApp started
 INFO 2019-03-19T12:10:03,751 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:03,751 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:03,852 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:03,852 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:03,852 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:03,952 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:03,952 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:03,952 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:04,052 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:04,052 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:04,052 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:04,152 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:04,152 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:04,152 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:04,253 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:04,253 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:04,253 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:04,353 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:04,353 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:04,353 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:04,453 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:04,453 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:04,453 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:04,553 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:04,553 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:04,553 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:04,654 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:04,654 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:04,654 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:04,754 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:04,754 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:04,754 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:04,854 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:04,854 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:04,854 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:04,954 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:04,955 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:04,955 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:05,055 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:05,055 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:05,055 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:05,155 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:05,155 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:05,155 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:05,255 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:05,255 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:05,255 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:05,356 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:05,356 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:05,356 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:05,456 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:05,456 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:05,456 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:05,556 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:05,556 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:05,556 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:05,656 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:05,656 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:05,656 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:05,756 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:05,757 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:05,757 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:05,857 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:05,857 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:05,857 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:05,957 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:05,957 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:05,957 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:06,057 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:06,057 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:06,057 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:06,157 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:06,158 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:06,158 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:06,258 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:06,258 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:06,258 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:06,358 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:06,358 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:06,358 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:06,458 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:06,458 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:06,458 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:06,558 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:06,559 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:06,559 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:06,659 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:06,659 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:06,659 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:06,759 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:06,759 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:06,759 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:06,859 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:06,859 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:06,859 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:06,959 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:06,959 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:06,959 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:07,060 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:07,060 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:07,060 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:07,160 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:07,160 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:07,160 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:07,260 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:07,260 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:07,260 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:07,360 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:07,360 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:07,360 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:07,461 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:07,461 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:07,461 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:07,561 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:07,561 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:07,561 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:07,661 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:07,661 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:07,661 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:07,761 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:07,761 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:07,761 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:07,862 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:07,862 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:07,862 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:07,962 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:07,962 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:07,962 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:08,062 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:08,062 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:08,062 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:08,162 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:08,162 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:08,162 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:08,263 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:08,263 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:08,263 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:08,363 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:08,363 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:08,363 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:08,463 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:08,463 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:08,463 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:08,563 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:08,563 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:08,563 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:08,664 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:08,664 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:08,664 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:08,764 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:08,764 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:08,764 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:08,864 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:08,864 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:08,864 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:08,965 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:08,965 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:08,965 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:09,065 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:09,065 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:09,065 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:09,165 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:09,165 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:09,165 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:09,265 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:09,265 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:09,265 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:09,365 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:09,366 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:09,366 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:09,466 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:09,466 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:09,466 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:09,566 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:09,566 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:09,566 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:09,666 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:09,666 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:09,666 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:09,766 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:09,766 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:09,767 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:09,867 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:09,867 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:09,867 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:09,967 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:09,967 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:09,967 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:10,067 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:10,067 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:10,067 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:10,167 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:10,167 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:10,167 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:10,267 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:10,268 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:10,268 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:10,368 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:10,368 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:10,368 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:10,468 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:10,468 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:10,468 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:10,568 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:10,568 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:10,568 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:10,668 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:10,668 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:10,668 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:10,769 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:10,769 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:10,769 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:10,869 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:10,869 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:10,869 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:10,969 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:10,969 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:10,969 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:11,069 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:11,069 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:11,069 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:11,170 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:11,170 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:11,170 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:11,270 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:11,270 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:11,270 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:11,370 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:11,370 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:11,370 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:11,470 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:11,470 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:11,470 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:11,570 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:11,571 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:11,571 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:11,671 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:11,671 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:11,671 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:11,771 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:11,771 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:11,771 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:11,871 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:11,871 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:11,871 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:11,971 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:11,971 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:11,971 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:12,072 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:12,072 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:12,072 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:12,172 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:12,172 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:12,172 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:12,272 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:12,272 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:12,272 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:12,372 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:12,372 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:12,372 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:12,473 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:12,473 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:12,473 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:12,573 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:12,573 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:12,573 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:12,673 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:12,673 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:12,673 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:12,773 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:12,773 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:12,773 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:12,873 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:12,873 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:12,873 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:12,974 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:12,974 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:12,974 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:13,074 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:13,074 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:13,074 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:13,174 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:13,174 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:13,174 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:13,274 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:13,274 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:13,274 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:13,374 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:13,375 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:13,375 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:13,475 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:13,475 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:13,475 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:13,575 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:13,575 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:13,575 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:10:13,675 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:10:13,675 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:10:13,675 [main][[]] rohit.B.ClazzB - ClazzB do
